Gyro X, Gyro Y, Gyro Z, Accel X, Accel Y, Accel Z
-20.00, 4.02, -2.06, 0.73, 0.61, 8.70
-20.36, 4.82, -1.51, 0.38, 0.47, 8.35
-20.43, 5.10, -0.61, 0.33, 0.07, 7.81
-20.05, 4.55, 0.34, -0.03, -0.15, 7.96
-19.24, 2.15, 0.72, -0.09, -0.64, 7.80
-18.44, 0.75, 0.80, -0.10, -0.71, 8.01
-17.15, -2.32, 0.79, 0.34, -0.91, 7.24
-15.11, -2.06, 0.72, 0.45, -0.77, 7.36
-13.01, 0.26, 0.41, 0.82, -0.97, 6.57
-10.34, 4.53, -0.01, 0.75, -1.06, 7.09
-7.68, 7.97, -0.24, 1.20, -1.42, 6.65
-4.27, 11.05, -0.24, 1.10, -1.62, 7.07
-0.97, 13.62, -0.02, 0.99, -1.85, 6.80
2.40, 15.77, 0.47, 0.73, -1.83, 7.05
5.60, 16.99, 0.79, 0.11, -2.08, 7.84
8.63, 15.92, 0.74, -0.49, -2.29, 9.01
11.54, 12.56, 0.43, -1.27, -1.93, 10.32
12.83, 9.98, 0.22, -1.40, -1.69, 10.26
16.19, 5.87, 0.04, -1.40, -1.29, 10.63
19.45, 2.28, 0.60, -1.42, -0.91, 10.34
22.17, 0.65, 1.55, -1.55, -1.06, 11.31
23.22, -3.59, 2.30, -1.18, -1.11, 13.17
22.42, -10.93, 2.58, -0.58, -1.18, 11.54
21.73, -13.92, 2.78, -0.19, -1.13, 11.85
20.11, -13.66, 3.23, -0.20, -0.35, 11.69
17.75, -11.88, 3.61, 0.07, -0.22, 10.88
15.67, -8.08, 4.08, -0.29, -0.21, 11.06
13.18, -6.24, 4.48, -0.85, -0.03, 11.86
10.73, -8.73, 4.70, -0.89, -0.20, 12.15
8.24, -13.47, 4.94, -0.85, 0.21, 11.78
6.02, -16.53, 5.20, -0.57, 0.49, 11.16
4.38, -18.03, 5.10, -0.47, 0.87, 10.82
3.43, -18.53, 4.94, -0.18, 0.83, 10.34
1.56, -18.03, 4.32, 0.23, 0.63, 10.31
-0.58, -16.70, 3.70, 1.01, 0.33, 8.91
-1.79, -12.79, 3.54, 1.41, 0.20, 8.51
-2.91, -8.48, 3.52, 1.51, 0.48, 7.94
-3.80, -2.91, 3.05, 1.24, 0.66, 7.90
-4.61, 3.44, 1.80, 0.40, 0.60, 8.62
-5.49, 7.70, 0.15, 0.06, 0.49, 9.78
-6.35, 8.28, -0.87, -0.01, 0.30, 9.96
-6.56, 7.21, -1.12, -0.28, 0.69, 10.36
-6.16, 5.23, -0.87, -0.70, 1.07, 11.19
-5.83, 1.14, -0.50, -0.55, 1.05, 11.22
-5.36, -3.25, 0.19, -0.30, 0.08, 10.79
-5.05, -6.96, 0.69, 0.01, -0.09, 10.61
-4.71, -9.06, 1.01, 0.22, -0.28, 9.97
-4.16, -9.81, 1.00, 0.58, -0.25, 9.16
-3.87, -9.16, 0.91, 0.60, -0.46, 8.64
-2.66, -5.89, 0.49, 0.56, -0.24, 8.59
-1.87, -3.14, 0.02, 0.28, -0.50, 9.05
-1.46, -2.84, -0.34, 0.21, -0.38, 9.33
-0.65, -3.43, -0.47, 0.06, -0.28, 9.37
0.07, -3.87, -0.58, 0.16, 0.29, 9.32
0.75, -3.67, -0.64, -0.13, 0.79, 9.42
1.17, -4.23, -0.97, 0.36, 0.80, 8.65
1.45, -3.14, -1.59, 0.31, 0.50, 9.37
0.34, -2.88, -2.08, 0.91, 0.02, 8.58
-0.81, -1.53, -2.53, 1.03, -0.15, 9.07
-2.50, -0.13, -2.86, 1.01, -0.30, 8.89
-4.35, 2.61, -3.16, 0.48, -0.17, 9.81
-6.20, 3.88, -3.91, 0.11, -0.10, 10.35
-7.57, 3.46, -4.54, -0.31, -0.27, 11.04
-8.12, 2.91, -4.79, -0.41, -0.15, 11.17
-8.71, 1.80, -5.12, -0.55, 0.43, 11.55
-8.71, -0.01, -5.17, -0.40, 0.74, 11.68
-8.41, -2.08, -5.15, -0.22, 1.05, 11.47
-8.24, -3.66, -4.88, 0.03, 0.64, 11.49
-8.48, -5.15, -4.02, 0.86, -0.10, 11.02
-8.82, -5.61, -2.26, 0.80, -0.31, 11.34
-9.76, -5.39, -0.30, 0.59, -0.38, 10.55
-9.94, -3.59, 1.18, -0.35, -0.01, 10.59
-9.73, -3.75, 2.07, -0.67, 0.08, 9.92
-9.06, -4.59, 2.43, -0.95, -0.25, 10.09
-8.13, -6.29, 2.78, -0.93, -0.58, 9.68
-7.05, -9.05, 3.32, -0.71, -0.61, 9.04
-5.59, -10.87, 3.92, -0.43, -0.63, 9.04
-4.26, -12.19, 4.71, 0.18, -0.54, 8.45
-2.97, -12.58, 5.62, 0.63, -0.83, 8.13
-2.44, -12.60, 5.99, 0.94, -0.95, 7.73
-1.24, -11.40, 6.50, 1.25, -1.04, 6.87
0.05, -8.22, 6.35, 1.11, -1.34, 6.74
1.67, -3.84, 5.39, 0.95, -1.32, 6.35
3.01, 1.32, 3.81, 0.86, -1.70, 7.37
3.72, 4.94, 2.02, 0.40, -1.57, 8.16
4.79, 6.68, 0.45, -0.06, -1.28, 8.60
6.09, 7.28, -0.87, -0.53, -0.91, 8.89
7.51, 7.06, -1.69, -0.51, -0.05, 10.07
8.60, 4.58, -1.82, -0.13, 0.56, 10.26
9.31, 0.99, -1.24, 0.22, 0.41, 11.22
8.70, -3.43, -0.01, 0.68, -0.04, 11.10
7.79, -7.11, 0.96, 0.60, 0.23, 11.65
7.06, -8.97, 1.17, 0.71, 0.23, 10.59
5.90, -7.77, 1.59, 0.67, 0.42, 11.44
3.98, -5.36, 1.84, 0.80, 0.51, 10.42
2.94, -2.14, 1.35, 0.99, 0.06, 11.03
1.91, -1.11, 0.72, 0.81, -0.09, 11.48
1.26, 0.13, -0.22, 0.31, -0.46, 10.67
1.39, 3.31, -0.85, 0.02, 0.12, 10.98
1.38, 5.97, -0.98, -0.28, 0.34, 10.70
1.46, 6.97, -1.04, -0.31, 0.47, 10.93
0.53, 4.67, -1.08, -0.28, -0.19, 10.96
-1.48, 0.79, -1.56, -0.35, -0.61, 10.41
-2.48, -0.91, -1.95, -0.54, -0.35, 9.90
-4.17, -3.42, -3.14, -0.49, 0.22, 10.31
-5.87, -5.70, -3.98, 0.54, 0.28, 8.46
-6.57, -4.17, -3.92, 1.13, 0.20, 8.26
-6.65, -0.43, -2.46, 1.32, 0.22, 7.60
-5.68, 3.82, -1.10, 0.59, 0.27, 8.03
-4.38, 6.33, -0.62, -0.09, 0.41, 8.62
-2.43, 7.27, -0.98, -0.53, 0.28, 9.49
-0.56, 5.94, -1.68, -0.79, -0.20, 9.71
0.60, 2.94, -2.54, -0.54, -0.24, 9.80
1.66, 0.82, -2.85, -0.48, -0.31, 10.17
2.02, -2.59, -2.83, -0.19, 0.02, 9.54
2.35, -3.97, -2.65, -0.02, 0.01, 9.52
2.68, -6.06, -2.08, 0.28, 0.08, 9.41
3.11, -5.15, -1.01, 0.74, -0.15, 8.85
3.56, -3.25, -0.56, 0.41, -0.06, 9.22
3.80, -0.69, -1.11, 0.25, -0.34, 9.27
4.18, 1.71, -2.32, -0.01, -0.10, 9.70
4.56, 4.10, -3.94, -0.13, 0.45, 10.22
4.36, 5.07, -4.67, 0.64, 0.19, 9.85
4.25, 7.06, -4.39, 0.71, -0.12, 10.39
3.14, 7.48, -4.02, 0.31, -0.16, 10.67
2.29, 7.13, -4.04, -0.01, -0.01, 11.13
0.47, 4.55, -4.46, -0.38, 0.36, 10.95
-0.95, 1.88, -5.29, -0.23, 1.01, 11.13
-2.55, -0.09, -5.04, 0.23, 1.09, 10.41
-3.94, -0.66, -3.88, 0.71, 0.77, 10.25
-5.11, -0.43, -2.43, 0.31, 0.32, 10.87
-6.26, -1.67, -1.41, -0.20, 0.60, 10.54
-6.37, -2.46, -1.08, -0.55, 0.43, 11.01
-6.32, -3.01, -0.60, -0.03, 0.26, 10.45
-5.21, -2.24, -0.14, 0.15, 0.12, 10.66
-4.58, -1.89, 0.09, 0.79, -0.59, 9.89
-4.08, -1.00, 0.24, 0.76, -0.79, 9.99
-3.34, 0.02, 0.09, 0.86, -1.14, 8.95
-1.57, 2.04, -0.89, 0.77, -1.59, 9.20
0.09, 4.55, -1.93, 0.82, -1.71, 8.31
2.35, 9.79, -2.24, 0.45, -1.30, 8.42
4.94, 13.53, -1.93, -0.18, -1.02, 8.72
7.51, 14.03, -1.50, -0.87, -0.85, 9.10
9.87, 11.44, -1.16, -1.45, -0.58, 9.34
11.73, 5.96, -1.14, -1.52, -0.33, 8.92
13.24, -0.09, -1.04, -0.97, -0.25, 9.15
13.57, -5.93, -0.89, -0.31, -0.38, 8.79
13.13, -9.70, -0.87, 0.01, -0.47, 8.74
11.83, -12.41, -1.04, 0.22, -0.38, 8.65
10.24, -12.76, -1.48, 0.55, 0.12, 8.42
9.42, -11.80, -1.72, 0.78, 0.13, 8.09
7.84, -8.03, -2.14, 1.26, -0.07, 8.22
6.30, -2.91, -2.28, 1.46, -0.15, 8.44
4.81, 2.79, -2.43, 1.21, 0.15, 9.12
4.17, 8.08, -3.11, 0.53, 0.41, 9.91
3.72, 12.00, -4.75, 0.15, 0.67, 10.39
3.81, 15.14, -6.54, 0.22, 0.50, 11.21
3.27, 16.45, -8.18, 0.32, -0.04, 11.50
2.30, 16.78, -9.38, 0.44, -0.07, 12.86
-0.13, 13.73, -9.91, 0.74, 0.42, 12.39
-2.57, 10.87, -9.81, 1.17, 0.80, 11.48
-4.50, 9.74, -8.64, 1.89, 1.23, 10.54
-6.16, 10.65, -6.67, 1.72, 1.37, 10.10
-8.26, 12.23, -5.13, 0.99, 1.12, 10.48
-10.38, 13.30, -4.68, -0.05, 0.70, 10.87
-11.38, 13.28, -4.73, -0.50, 0.52, 11.23
-12.75, 11.86, -4.85, -0.57, 0.50, 10.76
-12.73, 10.36, -4.00, -0.76, 0.69, 11.34
-12.30, 6.02, -2.37, -0.36, 0.33, 11.13
-11.16, -0.04, -0.89, -0.37, -0.45, 10.25
-9.90, -4.36, -0.11, -0.51, -0.60, 9.98
-9.50, -5.64, 0.55, -0.44, -0.19, 9.51
-8.71, -4.81, 1.77, -0.54, 0.19, 8.82
-7.26, -4.26, 3.30, -0.43, 0.02, 8.48
-5.45, -4.62, 5.04, -0.55, -0.94, 9.07
-3.49, -7.63, 6.01, -0.74, -0.94, 8.80
-1.21, -9.26, 6.45, -1.36, -0.99, 8.91
0.63, -9.10, 6.17, -1.09, -1.31, 8.56
2.58, -7.86, 5.13, -1.15, -1.02, 8.60
3.40, -7.80, 4.52, -1.00, -0.86, 8.43
5.23, -7.68, 3.46, -0.46, -0.63, 8.52
6.52, -6.90, 2.56, -0.57, -0.77, 8.11
7.19, -4.71, 1.56, -0.52, -0.35, 8.11
7.42, -2.18, 0.34, -0.20, -0.56, 8.13
7.71, 0.40, -0.83, -0.47, -1.13, 8.77
7.80, 1.74, -2.37, -1.11, -1.47, 9.90
7.88, -0.50, -4.31, -1.52, -1.24, 10.43
9.03, -3.55, -6.19, -1.36, -1.03, 10.91
10.35, -6.55, -6.97, -0.99, -0.58, 10.64
11.34, -8.10, -6.52, -0.23, -0.76, 10.43
11.87, -9.86, -5.07, 0.67, -0.82, 10.70
11.60, -11.44, -3.29, 0.76, -0.75, 10.36
11.23, -12.64, -2.69, 0.72, -0.30, 10.11
11.47, -12.74, -3.43, 0.94, 0.03, 9.49
11.58, -11.70, -3.94, 1.06, -0.03, 9.28
11.06, -6.98, -5.17, 1.30, -0.48, 9.16
9.54, -0.26, -6.60, 1.54, -0.92, 9.11
8.28, 5.85, -7.80, 1.22, -0.60, 8.94
7.90, 9.90, -8.92, 0.61, -0.06, 8.92
8.27, 12.17, -10.15, 0.37, 0.56, 9.40
8.79, 13.23, -10.77, 0.19, 0.66, 9.65
8.50, 12.72, -10.98, 0.42, 0.37, 10.50
7.33, 10.04, -10.21, 0.76, 0.29, 10.26
5.58, 7.24, -8.80, 0.41, 0.57, 10.75
3.08, 3.73, -7.35, 0.24, 1.33, 10.41
0.96, 1.08, -5.81, -0.23, 1.81, 10.60
-1.24, -1.31, -4.25, -0.46, 1.59, 10.42
-2.88, -4.10, -2.54, -0.53, 0.97, 11.17
-3.64, -6.48, -1.70, -0.57, 0.66, 11.44
-4.63, -12.81, -0.37, -0.98, 0.70, 11.97
-5.17, -20.49, -0.23, -0.58, 0.78, 11.54
-4.56, -25.58, -0.56, 0.31, 1.22, 10.08
-3.43, -24.82, -0.56, 1.46, 0.99, 9.24
-2.40, -18.27, -0.01, 2.26, 0.84, 9.08
-2.26, -8.54, 0.32, 2.13, 0.65, 9.35
-2.62, 1.82, -0.47, 1.20, 0.52, 9.95
-3.34, 10.46, -2.49, 0.03, 0.58, 9.99
-3.20, 16.79, -4.59, -0.27, 0.26, 10.42
-2.98, 19.49, -5.58, -1.05, 0.12, 11.03
-2.54, 17.89, -6.24, -1.56, 0.46, 11.69
-2.04, 12.28, -6.39, -1.63, 0.82, 11.49
-0.93, 3.97, -5.80, -1.06, 0.97, 10.31
0.20, -2.90, -4.20, -0.16, 0.63, 10.05
0.06, -4.94, -3.02, 0.14, 0.55, 10.16
-1.37, -7.35, -0.51, 0.05, 0.59, 9.85
-3.27, -8.90, 0.92, -0.08, 0.99, 9.64
-5.33, -10.80, 1.27, 0.09, 1.00, 8.98
-7.42, -11.05, 1.41, 0.02, 0.84, 8.74
-10.15, -9.96, 0.97, 0.13, 0.43, 8.35
-13.02, -7.50, 0.38, 0.41, 0.06, 8.23
-15.67, -5.46, -0.07, 0.81, -0.54, 8.23
-17.33, -4.23, -0.29, 0.72, -0.97, 8.72
-17.70, -3.81, -0.49, 0.73, -0.40, 8.53
-16.37, -2.88, -0.76, 1.18, -0.30, 8.90
-13.12, -1.47, -0.90, 1.68, -0.56, 8.48
-8.49, 2.98, -1.16, 1.27, -1.23, 8.53
-3.51, 10.54, -2.27, 0.56, -1.94, 9.22
-1.48, 14.56, -3.14, 0.13, -2.11, 9.59
2.10, 19.55, -5.53, -0.36, -2.10, 10.20
5.74, 19.73, -7.72, -0.29, -2.07, 9.91
9.16, 17.23, -9.26, -0.63, -2.02, 10.49
12.18, 13.40, -10.18, -0.82, -1.56, 10.57
14.69, 10.06, -10.68, -0.62, -0.93, 10.21
16.38, 8.13, -10.35, 0.02, -0.52, 10.04
16.82, 7.39, -9.64, 0.21, -0.55, 9.74
16.39, 6.78, -9.12, 0.09, -0.12, 9.57
14.94, 6.13, -8.74, 0.16, 0.31, 9.35
13.05, 5.44, -8.35, 0.16, 0.60, 9.27
10.81, 4.98, -7.62, 0.02, 0.89, 9.04
8.39, 5.13, -6.84, -0.28, 1.12, 8.94
5.12, 5.00, -5.97, -0.44, 0.83, 8.89
2.42, 4.47, -4.63, -0.22, 0.82, 9.24
1.14, 3.30, -3.69, -0.20, 0.90, 9.72
-1.56, -1.67, -1.61, -0.32, 0.83, 10.25
-3.43, -8.53, 0.25, -0.38, 0.65, 10.98
-5.26, -15.45, 1.17, -0.10, 0.63, 11.06
-6.25, -19.33, 1.66, 0.51, 0.45, 10.72
-6.71, -19.35, 2.61, 0.87, 0.42, 10.40
-6.32, -15.75, 3.63, 1.28, 0.27, 9.72
-4.91, -8.09, 4.07, 1.08, -0.06, 9.50
-2.49, 2.62, 3.83, 0.11, -0.51, 10.32
-0.02, 9.99, 2.73, -0.52, -0.90, 11.09
2.46, 11.96, 1.56, -0.56, -1.05, 11.82
4.69, 8.95, 0.98, -0.66, -0.88, 11.69
6.99, 3.86, 0.97, -0.84, -0.04, 11.21
8.03, -0.68, 0.78, -0.73, 0.35, 10.66
8.22, -2.48, 0.13, -0.24, 0.50, 10.00
7.85, -2.72, -0.17, 0.03, 0.47, 9.64
7.06, -2.62, -0.47, 0.30, 0.57, 9.65
5.38, -2.80, -0.82, 0.40, 0.79, 9.44
3.59, -1.58, -1.71, 0.40, 0.71, 9.14
1.35, 0.89, -2.61, 0.34, 0.48, 8.53
-0.74, 3.70, -2.85, 0.15, 0.48, 8.18
-2.30, 6.16, -3.06, -0.18, 0.62, 8.88
-3.27, 5.56, -2.94, -0.35, 0.40, 9.13
-3.88, 2.30, -2.96, -0.72, 0.21, 9.80
-4.21, -1.14, -3.41, -0.94, -0.07, 9.80
-4.45, -4.06, -4.46, -0.65, -0.30, 10.32
-4.20, -6.56, -5.19, 0.02, -0.28, 9.88
-3.74, -6.81, -5.28, -0.11, 0.08, 9.76
-2.97, -5.27, -5.52, 0.04, 0.54, 9.97
-2.40, -3.10, -5.38, -0.40, 0.30, 10.25
-2.17, -2.33, -5.35, -0.42, 0.33, 10.35
-1.77, -1.84, -4.91, -0.33, 0.19, 10.72
-1.42, -3.11, -4.07, -0.39, 0.59, 11.23
-1.10, -5.94, -2.95, -0.10, 0.53, 10.66
-0.80, -8.22, -1.71, -0.08, 0.59, 10.42
-0.64, -8.96, -1.19, 0.02, 0.33, 10.34
-1.08, -8.73, -1.35, 0.52, 0.20, 9.44
-1.25, -6.00, -1.72, 0.60, 0.50, 9.49
-1.48, -2.80, -2.43, 0.38, 0.49, 9.50
-1.67, 0.37, -3.32, 0.01, 0.25, 9.71
-1.88, 2.27, -4.04, -0.49, 0.02, 10.42
-2.22, 1.30, -4.11, -0.68, 0.16, 10.35
-2.18, -0.98, -3.40, -0.78, 0.37, 11.47
-2.78, -5.32, -1.66, -0.69, 0.34, 10.69
-2.81, -7.66, -0.58, -0.42, 0.18, 10.65
-2.81, -13.93, 1.69, 0.62, -0.27, 10.30
-3.36, -19.04, 3.64, 0.31, -0.09, 10.62
-4.39, -22.55, 4.19, 1.11, -0.18, 9.15
-4.83, -22.71, 4.43, 1.72, -0.05, 9.07
-5.13, -20.48, 4.42, 2.25, -0.06, 7.93
-5.52, -13.18, 3.83, 2.04, -0.13, 7.39
-5.51, -3.22, 2.14, 1.46, -0.17, 7.53
-6.05, 6.55, -0.26, 0.82, -0.39, 7.49
-5.91, 13.95, -2.74, 0.79, -0.71, 8.47
-6.07, 17.48, -4.06, 0.35, -1.11, 9.21
-5.59, 17.06, -4.62, -0.22, -1.08, 10.09
-4.68, 14.11, -5.09, -0.65, -1.03, 10.84
-3.14, 8.83, -5.33, -0.70, -0.82, 10.62
-0.79, 4.07, -4.94, -0.34, -0.85, 10.14
0.53, 2.21, -4.51, -0.04, -0.75, 10.47
2.12, -1.34, -3.22, 0.16, -0.56, 10.33
3.43, -2.25, -2.23, -0.28, -0.98, 10.14
4.14, -2.57, -2.05, -0.83, -0.82, 10.72
4.42, -4.70, -2.54, -1.02, -0.39, 10.87
4.64, -7.92, -2.76, -0.65, -0.26, 10.44
4.80, -9.64, -2.18, -0.39, -0.30, 10.58
4.46, -11.80, -0.99, -0.07, -0.03, 9.97
3.79, -13.15, -0.02, 0.00, 0.10, 9.99
2.72, -15.23, 0.21, 0.43, 0.19, 9.12
2.12, -14.97, 0.16, 0.73, 0.35, 8.80
1.34, -13.36, 0.03, 0.98, 0.40, 8.14
0.79, -9.02, -0.44, 1.01, 0.51, 8.41
-0.12, -3.96, -1.63, 0.54, 0.58, 8.69
-1.35, 1.37, -3.30, -0.13, 0.34, 9.22
-1.91, 3.09, -4.26, -0.13, 0.17, 9.26
-3.03, 4.78, -5.47, -0.03, 0.14, 10.12
-3.94, 3.84, -5.39, -0.03, -0.09, 9.81
-4.04, 2.30, -4.40, 0.10, -0.13, 10.06
-4.08, -0.05, -3.03, 0.13, -0.41, 10.82
-4.06, -5.87, -1.63, 0.36, 0.32, 10.61
-3.01, -9.96, -0.58, 0.91, -0.03, 7.98
-0.68, -8.02, -0.30, 1.17, -0.31, 9.34
-0.03, -3.77, -0.57, 0.91, -0.10, 9.27
0.66, 1.05, -1.97, 0.39, -0.19, 9.77
2.09, 4.03, -4.23, 0.36, -0.38, 10.35
3.33, 5.63, -5.56, 0.47, -0.27, 10.36
4.81, 6.68, -5.66, 0.13, -0.09, 10.54
6.47, 6.45, -5.14, -0.23, 0.20, 10.60
7.33, 5.48, -4.62, -0.56, 0.59, 10.75
7.41, 4.43, -4.41, -0.73, 0.68, 10.62
7.18, 1.67, -4.43, -0.89, 0.76, 10.75
6.31, -2.59, -4.71, -0.14, 0.39, 10.74
4.71, -6.59, -4.51, 0.27, 0.36, 9.74
2.94, -7.10, -4.41, 0.40, 0.32, 9.89
0.46, -6.30, -4.79, 0.21, 0.54, 9.37
-1.89, -3.42, -5.60, 0.08, 0.68, 9.71
-4.44, 0.14, -6.30, 0.11, 0.37, 9.29
-6.18, 3.12, -6.51, -0.49, 0.74, 9.82
-7.64, 2.53, -6.78, -0.57, 0.83, 10.04
-8.45, 1.01, -6.67, -0.41, 0.81, 9.63
-8.61, 0.12, -5.74, -0.40, 0.29, 10.32
-8.70, -2.86, -4.79, -0.32, -0.05, 10.22
-7.72, -5.86, -4.24, 0.07, 0.03, 10.22
-6.92, -7.25, -3.88, 0.25, -0.05, 9.84
-4.87, -7.55, -3.25, 0.68, -0.14, 9.29
-2.07, -4.63, -2.35, 0.74, -0.18, 8.92
1.14, 0.31, -1.61, 0.41, -0.36, 9.16
3.97, 3.74, -0.95, 0.10, -0.35, 9.78
5.94, 3.92, -0.25, -0.39, -0.21, 9.90
7.37, 2.18, -0.10, -0.56, -0.29, 10.04
7.71, -1.09, 0.09, -0.43, -0.14, 9.64
7.39, -4.67, 0.09, -0.12, -0.16, 10.16
6.10, -8.69, 0.24, 0.40, -0.25, 9.06
5.07, -10.44, 0.40, 0.75, -0.11, 8.87
3.59, -10.97, 0.02, 1.17, 0.05, 8.45
2.22, -10.15, -0.65, 1.49, -0.01, 7.83
1.06, -6.87, -1.41, 1.68, -0.09, 7.82
-0.49, -1.36, -2.40, 1.67, -0.31, 7.70
-1.88, 5.46, -3.27, 1.24, -0.17, 8.63
-2.65, 7.90, -3.72, 1.03, -0.05, 8.63
-3.67, 11.77, -4.38, 0.68, 0.14, 8.84
-4.14, 14.58, -4.35, 0.12, 0.37, 10.11
-4.46, 13.88, -4.10, -0.17, 0.86, 10.59
-4.41, 10.60, -3.35, -0.19, 0.69, 11.14
-4.17, 5.65, -1.96, 0.34, 0.10, 11.19
-3.73, 1.66, 0.10, 0.90, -0.29, 11.36
-2.66, -1.53, 1.42, 0.92, -0.42, 10.68
-0.82, -2.27, 1.46, 0.92, -0.27, 11.20
0.73, -0.24, 0.45, 0.74, -0.55, 10.32
2.85, 5.95, -1.34, 0.99, -1.15, 10.27
4.43, 11.70, -2.15, 1.55, -1.20, 10.67
5.74, 15.26, -2.05, 1.00, -1.34, 9.95
7.35, 16.69, -2.18, 0.23, -0.87, 11.02
7.74, 15.88, -2.41, 0.00, -0.70, 10.62
8.58, 13.77, -3.01, -0.45, -0.40, 10.25
9.38, 11.14, -3.49, -0.15, -0.06, 9.42
9.83, 9.44, -3.52, 0.07, -0.02, 9.43
9.16, 7.81, -3.37, 0.15, 0.11, 8.70
8.06, 6.98, -3.41, -0.08, 0.26, 8.84
6.47, 6.03, -3.72, 0.08, 0.14, 8.58
4.78, 5.39, -3.72, 0.06, 0.26, 8.25
3.27, 5.46, -3.33, 0.15, 0.37, 8.40
1.72, 5.66, -2.55, -0.18, 0.36, 8.66
0.24, 4.94, -2.27, -0.58, 0.35, 8.96
-0.81, 2.82, -2.56, -0.80, 0.05, 9.54
-1.40, 0.26, -2.99, -0.56, -0.16, 9.70
-1.46, -0.81, -3.30, -0.28, 0.16, 9.55
-1.00, 0.46, -3.52, 0.01, 0.33, 10.19
-0.03, 2.94, -3.30, -0.16, 0.36, 10.39
0.70, 4.67, -3.25, -0.43, 0.26, 10.76
1.88, 7.71, -3.55, -1.03, -0.08, 11.51
2.50, 9.49, -3.93, -1.41, -0.48, 11.96
2.94, 9.52, -4.24, -1.85, -0.48, 13.22
2.63, 5.94, -4.47, -1.83, 0.25, 12.94
2.75, 0.88, -4.40, -1.89, 0.72, 12.60
3.18, -4.81, -3.76, -1.39, 0.91, 12.13
3.40, -9.42, -2.38, -0.68, 0.51, 11.36
2.21, -11.76, -1.18, -0.49, 0.21, 10.52
1.05, -11.44, -0.76, -0.31, 0.17, 10.24
-0.47, -11.12, -1.37, -0.23, 0.57, 9.66
-2.06, -10.38, -2.76, -0.28, 0.79, 9.54
-3.61, -9.83, -4.58, 0.03, 0.73, 9.06
-5.22, -7.80, -6.02, 0.37, 0.35, 8.94
-7.13, -5.13, -6.41, 0.64, 0.39, 8.70
-8.15, -3.67, -6.36, 0.82, 0.60, 8.55
-9.21, -1.67, -5.95, 0.74, 0.75, 8.77
-9.63, -1.84, -5.55, 0.84, 0.37, 8.72
-9.48, -2.08, -5.46, 1.01, -0.17, 8.81
-9.14, -1.95, -5.34, 1.31, -0.46, 8.55
-8.07, -0.05, -5.36, 1.20, -0.47, 8.60
-6.40, 2.59, -6.21, 0.95, -0.28, 8.51
-4.15, 6.45, -7.32, 0.66, 0.08, 9.20
-1.79, 8.52, -7.77, 0.74, -0.28, 9.09
0.72, 9.25, -7.13, 0.57, -0.17, 9.73
3.20, 7.90, -5.87, 0.39, -0.14, 10.07
5.33, 5.23, -4.56, -0.10, -0.15, 10.33
6.93, 1.02, -3.35, -0.29, -0.06, 10.74
7.63, -3.81, -2.30, 0.02, -0.22, 10.10
7.92, -5.47, -1.94, 0.24, -0.29, 10.11
7.78, -8.37, -1.36, 0.41, -0.15, 9.29
7.70, -7.85, -1.44, 0.56, -0.09, 9.47
6.53, -5.68, -2.33, 0.68, -0.14, 9.27
4.80, -1.96, -3.51, 0.48, -0.02, 9.94
2.72, 0.84, -4.96, 0.62, -0.08, 9.88
0.87, 3.69, -5.71, 0.70, -0.01, 9.92
-1.05, 6.27, -5.23, 0.45, 0.12, 10.06
-2.92, 7.23, -4.17, 0.08, 0.30, 10.69
-4.20, 5.57, -2.62, -0.19, 0.03, 10.87
-5.11, 1.98, -1.07, 0.12, -0.40, 10.32
-5.20, -2.15, 0.80, 0.63, -0.40, 9.74
-5.07, -4.92, 2.65, 0.50, -0.39, 9.65
-4.86, -5.74, 3.41, 0.47, -0.66, 8.93
-4.39, -3.74, 2.80, 0.11, -0.70, 8.74
-4.17, -2.64, 2.17, 0.13, -0.68, 8.28
-3.48, 0.69, 0.39, 0.19, -0.63, 8.42
-2.65, 3.96, -1.50, -0.02, -0.79, 8.39
-1.31, 7.24, -2.79, -0.10, -0.91, 8.97
-0.20, 8.83, -3.52, -0.76, -0.77, 9.32
1.46, 7.57, -3.80, -0.74, -0.55, 9.96
3.59, 4.31, -3.33, -0.37, -0.51, 9.64
5.71, 0.40, -1.90, -0.01, -0.68, 9.71
7.59, -2.90, 0.31, 0.30, -1.05, 9.44
9.56, -4.81, 1.92, -0.26, -0.83, 9.58
11.36, -6.71, 2.30, -0.45, -0.56, 9.50
13.11, -7.42, 1.68, -0.49, -0.59, 9.47
14.37, -6.64, 0.76, -0.23, -0.53, 9.38
15.71, -4.48, 0.13, -0.30, -0.45, 9.91
16.15, -3.60, -0.31, -0.58, -0.23, 10.04
16.37, -3.59, -0.59, -0.65, -0.05, 10.47
16.03, -5.71, -1.11, -0.25, 0.18, 10.43
15.26, -7.61, -1.20, 0.43, 0.14, 10.11
14.47, -8.64, -0.82, 1.09, 0.41, 9.32
13.63, -7.32, -0.14, 1.15, 0.62, 9.25
12.12, -5.32, -0.21, 0.93, 0.93, 9.25
10.73, -2.11, -1.58, 0.32, 1.18, 9.74
8.77, 0.92, -3.85, 0.18, 1.10, 9.95
6.42, 3.70, -6.17, 0.66, 0.66, 10.23
3.87, 5.51, -7.09, 1.09, 0.49, 9.83
1.37, 7.84, -6.87, 0.74, 0.60, 10.77
-1.20, 8.52, -6.38, 0.16, 0.80, 11.14
-3.33, 6.71, -5.84, 0.02, 0.83, 11.17
