Gyro X, Gyro Y, Gyro Z, Accel X, Accel Y, Accel Z
7.62, 0.20, 3.35, 0.78, 0.59, 9.46
6.57, 2.43, 4.19, 0.63, 0.25, 10.08
5.58, 4.04, 4.77, 0.40, -0.48, 10.89
4.90, 4.00, 3.84, 0.12, -0.67, 11.34
3.31, 3.56, 0.60, -0.70, -0.30, 11.52
2.49, 5.09, -1.96, -0.83, -0.14, 11.29
1.66, 6.65, -4.28, -0.58, 0.61, 10.97
1.11, 7.74, -3.85, -0.60, 0.44, 11.21
-0.02, 5.54, -1.53, -0.37, -0.37, 11.17
-0.82, 0.22, 0.02, -0.45, -0.47, 10.51
-2.26, -4.91, 1.11, -0.11, -0.76, 9.79
-3.75, -6.49, 1.26, 0.15, -0.07, 8.95
-4.50, -5.95, 0.40, -0.33, 0.26, 8.76
-4.51, -3.45, -2.11, -0.07, 0.50, 8.00
-3.79, -0.48, -3.07, 0.06, 0.44, 8.77
-3.46, 3.10, -2.77, -0.34, 0.53, 9.35
-2.99, 3.37, -1.82, -0.16, 0.29, 9.62
-3.13, 1.52, 0.04, -0.30, 0.26, 10.54
-3.63, -2.41, 0.66, -0.34, -0.18, 10.66
-3.78, -5.97, -0.38, -0.39, -0.29, 10.71
-2.74, -7.88, -3.07, 0.06, 0.06, 9.45
-1.00, -3.75, -3.52, 0.71, -0.11, 8.72
2.49, 6.15, -2.00, 0.18, -0.34, 9.21
4.01, 7.77, -1.41, -0.36, -0.16, 9.50
5.43, 3.89, -1.87, -0.91, -0.56, 10.40
5.96, -3.91, -2.40, -0.17, -0.01, 8.90
6.28, -5.19, -2.39, -0.13, 0.25, 9.26
5.97, -5.18, -2.62, 0.04, 1.25, 9.61
5.26, -5.13, -2.74, 0.23, 0.72, 9.66
4.35, -2.40, -1.38, 0.23, 0.84, 9.92
3.35, -1.48, -0.50, -0.03, 0.80, 10.43
0.54, -1.11, -0.20, -0.21, 0.16, 10.98
-2.88, -3.78, -1.05, -0.43, 0.77, 10.99
-5.16, -5.65, -1.63, 0.46, 0.51, 10.40
-7.23, -5.36, -0.91, 0.90, -0.20, 10.10
-8.30, -3.82, -0.73, 0.48, -0.28, 10.12
-8.90, -0.63, -1.56, 0.56, -0.90, 9.24
-7.77, 1.89, -1.69, 0.86, -1.06, 8.67
-5.36, 5.39, -1.38, 0.99, -0.68, 9.31
-3.56, 6.84, -1.47, 0.76, -0.64, 8.39
-0.37, 8.86, -2.75, -0.14, -0.25, 9.83
1.95, 7.90, -4.64, 0.40, 0.06, 9.25
3.43, 8.67, -4.03, 0.44, 0.56, 10.09
3.97, 7.19, -0.98, -0.34, 0.50, 11.02
4.23, 3.93, 0.80, -0.49, 0.45, 10.52
3.63, -0.82, 2.66, -0.74, 0.31, 11.54
1.68, -3.84, 3.17, -0.82, 0.39, 11.25
-1.03, -8.83, 2.85, -0.09, 0.76, 10.64
-2.41, -11.27, 2.79, 0.55, 0.38, 10.25
-3.81, -8.90, 3.30, 0.47, 0.06, 9.57
-4.81, -2.78, 2.66, 0.07, -0.53, 8.75
-4.54, 2.81, 1.83, -0.26, -0.85, 8.93
-3.94, 4.45, 0.27, -0.65, -0.88, 9.19
-3.05, 3.45, -0.61, -0.81, -0.77, 9.07
-1.68, 1.24, -0.90, -0.37, -0.82, 9.60
-1.00, -0.60, -1.03, -0.74, -0.36, 8.81
0.89, 0.78, -2.46, -0.50, 0.22, 9.49
1.43, 1.84, -4.06, -0.34, 0.16, 10.05
1.99, 2.23, -4.07, -0.22, 0.06, 9.97
1.78, 2.62, -3.08, -0.51, 0.71, 10.80
0.82, 1.40, -2.43, -0.40, 1.02, 10.89
-0.70, -3.02, -1.38, 0.00, 0.82, 10.97
-1.82, -6.97, -0.72, 0.25, -0.10, 10.81
-2.56, -11.60, 0.10, 0.06, -0.14, 10.51
-2.36, -13.11, 0.18, 0.49, -0.52, 9.20
0.82, -7.73, 1.35, 1.12, -0.38, 7.94
3.46, -0.44, 2.12, 1.26, -0.21, 8.52
4.58, 4.27, 2.27, 0.58, 0.06, 8.79
4.92, 5.73, 0.92, -0.01, 0.83, 9.32
4.62, 5.34, 0.08, 0.31, 0.89, 9.65
2.92, 5.31, 0.57, 0.50, 0.60, 10.64
1.02, 3.29, 0.72, -0.07, 0.20, 10.65
-1.70, 0.50, -1.05, -0.76, 0.43, 10.73
-4.32, 0.92, -3.30, -0.36, 0.29, 9.85
-4.95, 2.20, -4.58, -0.31, 0.26, 9.55
-5.25, 1.75, -7.90, -0.92, -0.04, 9.78
-4.08, 1.26, -10.99, -1.40, -0.99, 9.38
0.69, 2.77, -16.09, -1.70, -1.41, 8.38
5.10, 6.63, -19.52, -2.33, -1.38, 8.12
12.34, 10.56, -26.43, -3.06, -0.97, 9.10
15.62, 8.93, -31.65, -3.59, -0.86, 10.15
16.27, 3.14, -39.30, -2.94, -0.33, 10.14
14.24, -1.36, -44.65, -2.42, 0.82, 10.28
11.71, -5.38, -47.16, -1.51, 1.59, 10.13
8.45, -14.82, -49.78, -1.22, 1.79, 10.53
5.97, -20.80, -51.74, -0.99, 1.57, 10.25
2.61, -23.38, -54.83, -0.97, 0.94, 10.05
-0.14, -17.24, -56.50, 0.02, 0.67, 8.29
-0.56, -8.57, -56.16, 0.54, 0.79, 8.52
0.62, -0.80, -57.96, -1.43, 0.73, 10.04
2.44, 1.19, -62.70, -2.91, 0.48, 10.58
5.74, -0.69, -72.40, -2.41, 0.67, 10.62
7.12, -4.28, -78.22, -1.00, 0.88, 10.84
6.42, -7.81, -84.14, -0.13, 1.26, 10.16
3.24, -8.65, -88.62, -0.20, 0.98, 10.31
0.36, -8.00, -92.03, -0.05, 1.20, 9.62
-3.14, -5.62, -93.89, 0.61, 1.74, 9.54
-5.18, -5.12, -93.42, 1.38, 1.59, 9.70
-8.10, -4.73, -92.74, 1.54, 1.19, 10.25
-10.04, -5.07, -93.09, 1.66, 1.11, 9.71
-10.99, -0.03, -92.72, 1.59, 1.59, 9.34
-11.15, 7.31, -91.84, 1.47, 1.38, 9.36
-10.44, 17.79, -87.10, 1.33, 0.76, 9.75
-8.38, 22.02, -79.46, 1.90, 0.26, 10.38
-5.79, 19.68, -72.87, 2.57, 0.05, 10.67
-0.26, 10.62, -61.61, 2.00, 0.23, 9.49
3.32, 6.58, -55.92, 1.20, 0.72, 8.91
6.98, 5.81, -50.24, 1.12, 1.14, 8.90
7.32, 5.99, -47.94, 0.56, 0.97, 9.04
6.16, 6.13, -46.71, 0.25, 0.02, 9.28
4.74, 4.12, -45.38, 1.11, 0.01, 9.25
3.55, 1.62, -43.52, 1.26, 0.36, 10.08
1.33, -0.79, -40.36, 1.04, 0.71, 9.64
0.16, 1.01, -38.50, 0.81, 0.92, 9.52
-1.38, 7.67, -35.53, 0.63, 0.94, 9.31
-1.75, 12.77, -32.75, 0.50, 0.75, 10.26
-2.44, 16.93, -28.07, -0.29, 0.11, 11.50
-3.26, 16.75, -23.73, -0.89, -0.97, 12.08
-3.78, 14.60, -20.88, -1.19, -1.07, 12.09
-4.64, 9.19, -17.18, -1.20, -0.89, 11.84
-4.93, 4.23, -14.88, -1.22, -0.83, 11.36
-5.47, -3.02, -12.70, -0.85, -0.51, 10.23
-5.91, -6.41, -11.51, -0.51, -0.47, 10.26
-7.26, -9.25, -10.24, 0.03, -0.32, 9.05
-8.04, -9.76, -9.20, 0.55, -0.58, 8.60
-9.11, -7.42, -6.72, 0.76, -0.51, 8.42
-9.70, -6.86, -4.31, 0.77, -0.70, 8.33
-9.65, -7.03, -3.30, 0.66, -0.53, 8.18
-8.80, -4.63, -1.82, 0.58, -0.38, 8.27
-7.66, -2.30, -0.47, 0.71, -0.54, 8.12
-3.89, 0.19, 1.78, 0.07, -0.44, 8.74
0.05, 0.37, 2.98, -0.49, -1.04, 9.55
6.32, -1.67, 4.00, -0.15, -1.53, 10.05
10.12, -2.08, 5.36, 0.24, -1.08, 10.42
14.65, -1.95, 7.01, -0.12, -0.93, 10.59
16.69, -2.76, 6.62, -0.50, -0.30, 10.58
16.61, -3.45, 5.36, -0.48, 0.03, 10.16
15.24, -2.30, 3.10, -0.13, 0.62, 10.47
12.74, -1.15, 1.72, -0.09, 0.61, 10.65
8.34, -1.21, -0.20, -0.08, 0.83, 10.18
5.17, -1.21, -1.38, 0.08, 0.88, 10.16
-0.47, 0.25, -2.26, 0.54, 0.91, 9.80
-4.43, 1.01, -2.27, 0.63, 0.67, 9.56
-10.53, 2.24, -2.44, 0.20, 0.26, 9.71
-15.62, 0.66, -2.84, 0.26, 0.42, 9.63
-17.59, -1.19, -2.49, 0.28, -0.17, 9.79
-18.38, -4.15, -1.62, 0.55, -0.24, 9.48
-16.80, -3.84, -0.56, 0.44, -0.12, 9.40
-11.09, 1.98, 1.56, 0.30, -0.48, 8.75
-4.75, 7.42, 2.27, 0.01, -0.91, 9.93
3.23, 8.01, 1.69, -0.34, -1.24, 10.37
6.97, 6.74, 0.72, -0.38, -1.38, 10.71
8.86, 5.03, -0.13, -0.17, -0.62, 10.57
7.90, 2.18, 0.03, 0.19, 0.42, 9.57
6.82, 0.42, 0.88, 0.61, 0.58, 9.39
4.22, -0.33, 2.43, 0.48, 0.22, 9.25
2.14, -1.06, 3.34, 0.66, 0.32, 8.98
-0.43, -2.40, 3.68, 0.32, 0.21, 9.18
-2.50, -1.94, 3.29, 0.30, -0.13, 9.20
-5.19, 0.94, 2.64, 0.31, -0.24, 9.04
-7.59, 3.27, 2.92, 0.96, -0.19, 10.01
-8.52, 3.39, 3.53, 0.83, -0.42, 9.76
-7.92, 2.73, 2.86, 0.15, 0.11, 10.37
-6.56, 4.30, 1.88, -0.30, 0.14, 10.15
-2.45, 11.35, 1.27, -0.08, -0.77, 10.60
0.48, 14.57, 1.78, -0.60, -0.89, 11.21
3.32, 13.93, 2.11, -1.25, -1.13, 12.39
3.97, 9.09, 1.97, -1.29, -0.88, 11.56
3.88, 0.69, 2.24, -0.67, -0.03, 10.44
2.25, -2.27, 3.25, -0.25, -0.02, 9.27
0.69, -2.85, 3.81, -0.32, 0.07, 8.89
-1.96, -4.27, 3.67, -0.08, -0.30, 8.48
-3.83, -4.22, 3.00, -0.05, -0.40, 8.04
-6.08, -3.85, 1.81, -0.06, -0.25, 8.23
-7.02, -3.14, 1.25, 0.03, -0.40, 7.96
-7.11, -2.36, 0.44, -0.49, -0.41, 8.82
-6.83, -2.70, 0.16, -0.07, -0.55, 8.29
-5.17, -1.89, 0.30, -0.19, -0.99, 8.95
-1.45, -0.84, -0.24, -0.56, -0.32, 9.06
3.07, 0.50, -1.37, -0.62, -0.73, 8.30
12.24, 6.45, -4.59, -1.20, -0.77, 8.34
18.59, 10.35, -8.41, -2.08, -0.78, 8.82
28.80, 15.11, -17.54, -3.74, -1.23, 9.30
33.84, 15.45, -25.49, -4.45, -1.07, 11.36
35.96, 9.25, -37.08, -3.24, -0.63, 10.99
34.30, 5.30, -44.30, -2.32, 0.82, 9.64
31.32, 2.16, -49.26, -1.95, 1.81, 10.02
28.38, -2.01, -52.90, -1.77, 1.32, 11.05
21.97, -11.02, -59.10, -1.62, 1.26, 11.46
17.33, -16.10, -62.90, -0.96, 1.57, 10.84
10.98, -18.84, -67.64, -0.25, 2.11, 10.74
6.15, -18.46, -70.55, -0.17, 2.31, 10.51
0.18, -12.57, -74.32, -0.27, 1.78, 9.74
-4.83, -3.43, -76.65, -0.67, 1.85, 10.93
-6.89, -0.90, -78.42, -1.42, 2.39, 12.29
-9.71, -6.45, -83.09, -0.88, 1.48, 12.25
-10.51, -11.50, -86.47, -0.20, 1.10, 11.76
-12.12, -14.24, -89.63, 0.49, 1.35, 10.43
-12.36, -11.57, -90.46, 0.33, 2.38, 9.60
-12.07, -5.29, -93.52, 0.92, 2.55, 9.47
-11.95, -0.19, -94.58, 1.29, 2.28, 8.79
-13.30, 9.35, -95.86, 0.79, 1.41, 9.47
-14.84, 13.11, -95.90, -0.13, 1.29, 10.29
-15.98, 10.07, -95.64, -0.01, 1.13, 10.58
-16.34, 4.75, -95.21, 0.41, 1.13, 9.20
-15.71, 4.41, -92.56, 0.37, 0.94, 9.36
-15.24, 7.02, -87.71, 0.60, 0.77, 8.54
-13.55, 8.72, -82.60, 1.06, 1.03, 8.52
-8.62, 6.78, -73.55, 1.84, 0.43, 8.58
-4.81, 4.59, -66.73, 1.57, -0.83, 8.87
-1.16, 4.76, -59.01, 1.27, -0.63, 8.89
1.62, 6.37, -53.72, 0.48, -0.29, 8.94
2.78, 8.13, -51.57, 0.33, -0.25, 8.02
4.48, 11.99, -48.85, 0.03, -0.42, 9.52
4.19, 11.04, -47.65, -0.30, -0.23, 10.29
2.68, 8.28, -46.01, 0.02, -0.36, 10.16
1.68, 7.42, -43.96, 0.24, -0.74, 10.17
-0.20, 6.81, -38.74, 0.63, -1.09, 10.40
-1.64, 5.70, -34.15, 0.73, -1.25, 11.20
-3.72, 1.37, -27.70, 0.14, -0.98, 10.73
-3.77, -0.98, -23.75, -0.20, -0.78, 10.66
-4.18, -4.96, -18.61, -0.49, -1.12, 11.37
-3.12, -10.19, -13.93, -0.13, -1.66, 10.81
-1.92, -12.89, -10.69, 0.24, -1.98, 10.33
0.18, -12.12, -6.12, 0.49, -1.54, 9.72
1.88, -9.96, -4.07, 0.40, -0.78, 9.86
4.01, -7.45, -2.51, 0.35, -0.01, 9.07
4.88, -5.10, -2.11, 0.51, 0.16, 8.83
5.56, -1.16, -1.41, 1.05, -0.04, 8.74
5.55, 0.68, -0.99, 0.68, -0.58, 9.14
4.41, 0.23, -1.89, 0.50, -0.40, 8.56
4.01, 3.09, -3.17, 0.31, 1.02, 9.00
3.85, 4.05, -2.85, 0.77, 1.22, 8.80
4.59, 4.47, 0.21, 0.70, 0.67, 8.99
4.93, 4.26, 3.29, 0.51, 0.07, 9.97
5.07, -0.24, 7.03, -0.19, 0.26, 9.98
4.91, -3.71, 8.13, -0.55, 0.51, 10.13
4.43, -6.96, 7.84, -0.75, 0.51, 10.32
4.07, -8.57, 7.63, -0.27, 0.13, 10.56
2.65, -9.19, 8.90, -0.24, 0.07, 10.18
1.24, -7.79, 10.77, 0.37, 0.15, 10.57
-0.29, -7.55, 11.57, 0.28, 0.37, 10.61
-2.08, -7.97, 10.78, -0.16, 0.20, 10.62
-3.46, -8.68, 9.31, -0.20, 0.07, 10.76
-6.12, -6.97, 6.23, -0.15, 0.25, 10.71
-7.93, -4.77, 4.16, 0.40, 0.22, 10.48
-9.45, -1.07, 2.97, 0.93, -0.32, 9.95
-10.08, 1.92, 2.41, 0.71, -0.45, 9.82
-10.08, 3.06, 1.69, 0.30, -0.78, 9.73
-9.40, 4.59, 0.29, 0.23, -0.71, 9.64
-8.73, 4.66, -0.76, 0.38, -0.74, 9.34
-7.44, 5.68, -1.63, 0.24, -0.97, 8.76
-6.27, 6.72, -1.75, 0.13, -0.87, 8.58
-3.73, 7.24, -1.29, -0.44, -0.63, 9.26
-2.19, 5.80, -0.82, -0.60, -0.57, 8.75
1.27, 3.11, 1.02, -0.69, -0.55, 8.67
3.28, 0.57, 2.54, -0.89, -0.34, 8.97
5.68, -3.72, 4.87, -0.58, -0.77, 8.99
6.95, -8.28, 6.02, -0.38, -0.39, 9.27
7.19, -9.45, 5.78, -0.41, -0.06, 9.13
7.18, -7.49, 4.38, -0.13, -0.02, 9.24
6.61, -5.23, 2.99, -0.18, 0.32, 10.05
4.58, -3.03, 1.26, 0.26, 0.01, 10.22
3.07, -1.53, 1.11, 0.80, -0.17, 10.48
0.32, -0.47, 2.87, 1.60, -0.26, 10.83
-0.90, 0.70, 4.07, 1.04, -0.24, 11.08
-2.12, 1.79, 4.62, 0.32, -0.63, 10.97
-0.74, 3.85, 4.71, 0.10, -0.80, 11.12
0.89, 3.46, 5.02, -0.03, -1.08, 10.96
3.33, 1.98, 5.56, -0.66, -0.68, 10.74
4.32, 0.09, 5.78, -0.49, -0.63, 9.89
5.09, -1.84, 6.55, -0.84, -0.41, 9.75
4.59, -3.25, 6.68, -1.07, -0.22, 9.91
3.53, -8.01, 5.94, -0.88, -0.24, 9.46
2.37, -11.98, 6.09, 0.17, 0.57, 9.41
1.40, -12.12, 6.16, -0.06, 0.75, 9.02
0.30, -8.77, 4.65, 0.43, -0.09, 8.81
-0.43, -5.91, 2.94, 0.41, 0.02, 10.18
-1.59, -1.72, -0.17, 0.23, -0.02, 8.44
-0.82, 5.78, -2.11, 0.40, -0.20, 9.85
-1.18, 11.36, -3.36, 0.02, -0.13, 9.85
-0.99, 11.15, -3.72, -0.14, -0.05, 10.36
-1.29, 8.54, -4.02, -0.44, 0.06, 10.34
-1.64, 2.96, -4.07, -0.30, -0.12, 10.14
-1.65, -0.02, -3.51, -0.13, -0.36, 9.83
-1.59, -2.65, -2.14, -0.34, -0.19, 9.64
-1.27, -3.67, -1.30, -0.29, 0.19, 9.67
-0.41, -5.30, 0.79, -0.12, 0.63, 9.57
0.85, -5.08, 1.51, -0.43, 0.72, 9.80
1.21, -5.76, 1.24, -0.29, 0.63, 10.12
0.69, -5.22, 0.26, -0.05, 0.24, 10.85
-0.84, -4.50, -0.77, 0.42, 0.48, 10.47
-3.65, -1.97, -1.17, 1.14, 0.17, 10.18
-6.00, 0.96, -0.70, 1.19, -0.02, 10.24
-8.77, 4.38, -1.10, 0.27, 0.57, 10.41
-9.96, 5.71, -1.98, 0.04, 0.02, 10.38
-10.03, 7.03, -2.56, -0.35, -0.24, 10.53
-8.51, 3.73, -1.37, -0.31, -0.44, 10.33
-6.49, 1.82, -0.16, -0.59, -0.85, 9.94
-3.57, -3.07, 1.19, -0.62, -0.95, 9.01
-1.70, -5.58, 1.66, -0.71, -1.14, 8.52
0.12, -6.48, 1.25, -1.02, -1.12, 9.14
0.50, -7.50, 0.26, -0.78, -0.77, 9.05
1.97, -7.55, -0.79, -1.04, -0.21, 9.18
3.07, -7.20, -1.88, -0.28, 0.35, 8.75
3.33, -6.10, -2.31, -0.17, 0.21, 9.38
2.54, -5.22, -3.69, 0.22, -0.17, 9.17
2.20, -4.94, -5.05, 0.46, -0.77, 9.02
3.25, -2.02, -8.40, 0.33, -0.48, 8.00
4.99, 3.54, -11.35, -0.91, -0.35, 8.37
7.73, 12.86, -18.49, -1.94, -1.30, 8.16
10.06, 15.24, -22.83, -1.40, -1.88, 8.36
13.18, 12.32, -26.92, -1.84, -0.90, 9.43
15.69, 9.43, -29.18, -2.79, -0.20, 9.08
19.05, 6.14, -33.50, -2.74, 0.22, 8.96
19.87, 7.71, -38.17, -3.07, 0.03, 10.21
18.23, 5.72, -42.24, -2.98, 0.20, 10.15
16.82, -1.64, -49.25, -3.20, 0.60, 12.29
14.88, -10.83, -53.98, -2.45, 0.83, 11.58
13.38, -16.43, -58.25, -0.74, 0.73, 10.90
11.99, -14.88, -59.88, -0.66, 0.60, 10.03
9.60, -7.35, -63.74, -1.09, 0.83, 9.50
7.75, 0.43, -70.11, -1.42, 1.06, 9.37
8.04, 3.33, -74.78, -1.36, 1.36, 9.94
8.20, 3.29, -81.67, -1.59, 1.23, 10.69
8.19, 2.04, -85.04, -0.66, 0.83, 10.33
7.88, 0.24, -86.11, 0.78, 0.64, 10.34
6.74, -2.52, -85.49, 0.55, 1.50, 10.26
6.04, -4.43, -87.04, -0.75, 2.47, 9.71
5.82, -4.95, -90.26, -0.37, 2.99, 11.62
4.61, -7.54, -91.67, 0.65, 2.51, 11.36
2.79, -10.99, -91.74, 1.20, 2.57, 11.76
0.26, -12.44, -88.94, 1.41, 2.61, 11.41
-3.65, -12.15, -84.00, 2.77, 2.36, 10.85
-6.59, -11.63, -79.80, 2.83, 2.79, 10.98
-12.12, -9.71, -75.94, 1.86, 2.23, 10.56
-16.96, -3.87, -74.55, 1.97, 1.88, 9.42
-19.06, 0.88, -73.07, 1.95, 2.40, 9.67
-21.45, 5.20, -70.03, 1.64, 1.10, 9.62
-21.68, 7.36, -67.45, 1.53, 0.84, 9.36
-20.55, 8.35, -64.24, 0.93, 0.53, 9.32
-19.23, 8.77, -62.00, 1.26, -0.16, 9.24
-16.23, 10.95, -58.26, 0.86, -0.62, 9.26
-12.52, 13.63, -54.05, 0.64, -0.30, 8.81
-9.91, 17.46, -50.56, 0.36, -0.24, 9.01
-6.61, 20.90, -45.04, 0.08, -0.78, 9.46
-5.02, 20.45, -41.47, -0.33, -1.37, 9.75
-3.65, 15.74, -36.70, -0.75, -1.63, 9.57
-2.99, 12.01, -34.00, -0.88, -1.23, 9.55
-2.46, 6.52, -30.47, -0.78, -0.69, 9.80
-3.34, 1.69, -26.27, 0.01, -0.65, 9.81
-4.29, 0.36, -22.99, 0.41, -0.52, 9.41
-5.34, -0.39, -17.89, 0.54, 0.06, 9.05
-5.97, -1.44, -14.85, 0.59, -0.01, 9.12
-6.44, -2.95, -11.75, 0.09, -0.86, 9.83
-5.92, -5.29, -10.17, 0.23, -1.08, 9.89
-3.61, -7.93, -8.03, 0.65, -0.93, 9.54
0.14, -6.49, -6.21, 0.87, -0.70, 9.34
2.37, -3.15, -5.33, 0.92, -0.44, 8.89
4.55, 3.75, -3.72, 0.71, -0.10, 9.94
4.92, 4.88, -2.62, 0.29, 0.09, 10.09
5.21, 2.43, -1.06, 0.17, 0.01, 10.77
3.79, -1.69, 0.50, 0.22, -0.12, 11.05
2.36, -4.13, 0.91, 0.53, -0.10, 10.46
-0.49, -4.34, 0.56, 0.76, 0.45, 9.81
-2.10, -2.43, 0.31, 0.92, 0.80, 9.32
-4.16, 3.56, 0.43, 0.78, 0.05, 8.89
-5.44, 8.62, 0.75, 0.23, -0.27, 9.68
-7.37, 9.96, 0.63, -0.52, -0.06, 10.56
-7.77, 7.33, 0.54, -0.50, 0.20, 10.20
-7.44, 2.71, 1.82, 0.17, 0.63, 9.87
-6.98, 1.02, 3.83, 0.05, 0.37, 9.89
-5.92, 0.22, 6.15, -0.24, -0.05, 9.64
-4.80, -2.35, 6.11, -0.05, -0.36, 9.66
-3.72, -2.89, 5.60, 0.40, -0.49, 9.28
-2.12, -0.06, 5.48, 0.63, -0.77, 8.94
-1.10, 3.59, 5.68, 0.21, -0.59, 9.43
0.03, 5.55, 6.03, -0.04, -0.14, 9.09
1.15, 5.65, 6.17, -0.30, -0.11, 9.78
1.74, 3.95, 5.78, -0.81, 0.10, 10.22
1.63, 0.92, 5.00, -0.70, -0.39, 10.55
1.03, -1.48, 3.81, -0.42, -0.16, 10.45
-0.17, -0.90, 3.30, -0.05, -0.05, 10.20
-0.84, -0.47, 2.99, -0.07, -0.03, 9.89
-1.70, 1.06, 2.08, -0.43, 0.02, 10.20
-2.98, 1.25, 1.37, -0.57, -0.21, 10.14
-4.67, 1.32, 0.35, -0.03, -0.17, 10.29
-6.22, 0.25, 0.30, -0.23, -0.08, 10.85
-8.06, -2.29, -0.27, -0.39, 0.02, 10.19
-8.69, -3.14, -0.18, 0.31, -0.06, 9.33
-8.81, -1.09, 1.24, 0.83, -0.30, 8.95
-7.90, 1.40, 2.32, 0.57, -0.87, 9.52
-7.26, 1.95, 2.22, 0.36, -1.09, 9.31
-5.58, 4.87, 1.25, 0.11, -1.22, 9.85
-4.68, 6.51, 1.10, -0.28, -1.10, 9.55
-2.49, 7.37, 1.15, -0.76, -0.05, 10.27
-1.75, 5.33, 1.49, -0.80, 0.07, 10.10
-0.91, 1.34, 2.61, -0.06, -1.22, 9.77
-0.73, -1.05, 3.61, -0.17, -1.22, 10.12
-1.19, -5.07, 3.18, -0.31, -0.84, 9.84
-0.53, -4.23, 1.91, 0.55, -1.03, 8.01
0.66, -1.53, 1.27, 0.64, -0.44, 8.71
2.12, 2.87, -0.06, -0.12, -0.37, 8.60
4.03, 5.66, -1.51, -0.23, -0.57, 8.98
5.69, 5.55, -4.10, -0.39, -0.79, 9.34
6.79, 6.00, -6.10, -0.09, -0.51, 8.30
9.21, 7.90, -9.23, -0.37, -0.52, 9.10
9.99, 8.06, -11.83, -0.92, -1.37, 8.97
12.79, 9.90, -16.49, -1.25, -1.33, 8.15
18.24, 10.74, -21.85, -1.87, -0.22, 9.18
22.48, 10.56, -26.13, -1.94, -0.25, 9.78
28.10, 7.50, -33.82, -2.76, -0.20, 9.55
30.04, 8.26, -40.02, -3.32, -0.01, 9.79
29.02, 11.99, -48.83, -2.90, 0.15, 10.21
27.15, 12.35, -54.31, -3.05, 1.00, 10.71
23.18, 7.14, -61.33, -2.22, 1.55, 11.02
20.17, 2.16, -64.35, -1.26, 1.40, 10.92
15.27, -4.04, -67.54, -1.12, 1.53, 10.95
11.55, -6.27, -69.41, -0.99, 1.06, 10.17
7.69, -5.68, -72.43, -1.32, 1.24, 9.74
4.96, -4.49, -77.29, -1.52, 1.16, 10.02
3.85, -2.87, -81.15, -1.16, 1.20, 9.55
2.86, 2.69, -85.37, -1.01, 0.68, 9.89
2.09, 5.92, -87.25, -1.23, 0.91, 10.00
2.03, 5.91, -89.33, -1.22, 1.37, 10.93
1.61, -1.59, -92.02, -1.26, 1.86, 11.91
1.12, -7.04, -93.07, -1.27, 1.76, 11.79
0.17, -10.83, -93.50, -0.46, 1.53, 11.70
-1.10, -11.77, -92.60, -0.09, 1.40, 11.91
-3.33, -13.50, -89.79, 0.29, 1.80, 11.47
-4.94, -13.57, -87.61, 0.54, 2.00, 11.32
-8.46, -13.40, -83.37, 1.68, 2.09, 10.59
-10.93, -12.74, -79.90, 2.04, 2.13, 9.95
-14.19, -10.54, -75.84, 1.83, 1.48, 9.53
-17.78, -7.16, -74.49, 1.15, 1.35, 9.04
-20.10, -2.04, -74.87, 1.09, 0.90, 8.26
-21.83, 7.32, -73.15, 1.87, 0.46, 8.19
-22.08, 10.21, -70.31, 1.54, 0.43, 8.95
-20.54, 11.92, -66.36, 0.83, 0.46, 8.45
-18.07, 13.53, -63.70, 0.53, 0.28, 8.76
-13.61, 15.66, -59.10, 0.37, -0.25, 9.29
-8.61, 16.35, -53.83, 0.77, -1.23, 9.75
-5.09, 14.46, -49.67, 0.94, -1.14, 9.61
0.05, 12.12, -42.79, 0.74, -0.31, 8.82
2.75, 12.20, -38.24, 0.63, 0.17, 8.97
4.36, 12.97, -32.37, -0.13, -0.38, 10.02
3.46, 13.09, -29.09, -0.30, -0.77, 10.30
1.24, 10.96, -24.24, -0.33, -0.49, 11.19
-1.54, 4.09, -18.75, 0.37, -0.17, 11.10
-2.98, -2.41, -14.80, 0.69, -0.41, 11.06
-5.53, -11.64, -10.12, 0.74, -0.46, 10.89
-7.64, -15.24, -8.06, 0.60, -0.33, 10.69
-10.14, -16.26, -6.00, 0.80, -0.34, 10.00
-10.52, -15.17, -4.88, 1.00, -0.60, 9.73
-9.75, -10.82, -3.78, 0.73, -0.01, 9.62
-7.89, -2.03, -2.92, 0.75, -0.43, 9.51
-6.24, 4.15, -2.01, 1.08, -0.95, 9.48
-4.20, 9.19, 0.14, 0.63, -0.59, 9.26
-3.07, 10.76, 1.15, 0.32, -0.40, 9.58
-1.75, 10.99, 1.40, -0.47, -0.26, 9.86
-0.98, 10.08, 1.90, -0.31, -0.14, 9.37
0.13, 9.25, 3.94, -0.15, -0.25, 9.33
0.69, 8.65, 5.52, -0.40, -0.35, 9.92
0.92, 4.20, 7.16, -0.80, -0.29, 9.66
1.63, -2.17, 7.71, -0.52, -0.48, 9.23
2.10, -4.98, 7.95, -0.22, -0.60, 9.31
2.02, -7.58, 7.61, 0.23, -0.89, 8.56
2.17, -7.15, 7.39, 0.52, -0.86, 8.06
2.13, -3.56, 6.92, 0.59, -0.90, 8.27
1.70, -0.06, 6.44, 0.89, -0.91, 8.51
0.59, 5.52, 5.08, 0.38, -0.54, 8.60
-0.07, 8.00, 3.65, -0.05, -0.33, 8.98
-1.25, 10.38, 0.96, -0.47, -0.30, 10.05
